"model_forecast_date","commodity","futures_model_type","futures_exchange","marketing_year","MYA_price_model_forecast","MYA_price_WASDE_forecast","WASDE_forecast_date","target_price","national_loan_rate","direct_payment_rate","reference_price","CCP_effective_price_model_forecast","CCP_rate_model_forecast","CCP_effective_price_WASDE_forecast","CCP_rate_WASDE_forecast","historical_MYA_price_year1","historical_MYA_price_year2","historical_MYA_price_year3","historical_MYA_price_year4","historical_MYA_price_year5","historical_MYA_5year_range","historical_MYA_price_5year_Olympic_average","effective_reference_price","effective_price_model_forecast","PLC_payment_rate_model_forecast","effective_price_WASDE_forecast","PLC_payment_rate_WASDE_forecast","maximum_PLC_payment_rate","ARC_annual_benchmark_price_year1","ARC_annual_benchmark_price_year2","ARC_annual_benchmark_price_year3","ARC_annual_benchmark_price_year4","ARC_annual_benchmark_price_year5","ARC_annual_benchmark_price_5year_range","ARC_CO_benchmark_price","ARC_CO_price_model_forecast","ARC_CO_price_WASDE_forecast","ARC_IC_price_model_forecast","ARC_IC_price_WASDE_forecast","actual_MYA_price","price_unit"
2010-08-19,"Soybeans","Single contract","CBOT",2009,9.586444,9.6,"8/12/2010",5.8,5,0.44,NA,10.026444,0,10.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59,"U.S. dollars per bushel"
2010-08-19,"Soybeans","Single contract","CBOT",2010,9.749279,9.25,"8/12/2010",6,5,0.44,NA,10.189279,0,9.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,"U.S. dollars per bushel"
2010-08-19,"Soybeans","Single contract","CBOT",2011,9.60253,NA,NA,6,5,0.44,NA,10.04253,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,"U.S. dollars per bushel"
2010-08-19,"Wheat","Single contract","CBOT",2010,6.163393,5.1,"8/12/2010",4.17,2.94,0.52,NA,6.683393,0,5.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-08-19,"Wheat","Single contract","CBOT",2011,6.837381,NA,NA,4.17,2.94,0.52,NA,7.357381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-08-19,"Wheat","Single contract","CBOT",2012,6.680651,NA,NA,4.17,2.94,0.52,NA,7.200651,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77,"U.S. dollars per bushel"
2010-08-19,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2010,5.980247,5.1,"8/12/2010",4.17,2.94,0.52,NA,6.500247,0,5.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-08-19,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2011,6.47414,NA,NA,4.17,2.94,0.52,NA,6.99414,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-08-26,"Corn","Single contract","CBOT",2009,3.572708,3.55,"8/12/2010",2.63,1.95,0.28,NA,3.852708,0,3.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,"U.S. dollars per bushel"
2010-08-26,"Corn","Single contract","CBOT",2010,4.194409,3.8,"8/12/2010",2.63,1.95,0.28,NA,4.474409,0,4.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,"U.S. dollars per bushel"
2010-08-26,"Corn","Single contract","CBOT",2011,4.238527,NA,NA,2.63,1.95,0.28,NA,4.518527,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22,"U.S. dollars per bushel"
2010-08-26,"Soybeans","Single contract","CBOT",2009,9.584794,9.6,"8/12/2010",5.8,5,0.44,NA,10.024794,0,10.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59,"U.S. dollars per bushel"
2010-08-26,"Soybeans","Single contract","CBOT",2010,9.76894,9.25,"8/12/2010",6,5,0.44,NA,10.20894,0,9.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,"U.S. dollars per bushel"
2010-08-26,"Soybeans","Single contract","CBOT",2011,9.652782,NA,NA,6,5,0.44,NA,10.092782,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,"U.S. dollars per bushel"
2010-08-26,"Wheat","Single contract","CBOT",2010,6.017147,5.1,"8/12/2010",4.17,2.94,0.52,NA,6.537147,0,5.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-08-26,"Wheat","Single contract","CBOT",2011,6.821174,NA,NA,4.17,2.94,0.52,NA,7.341174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-08-26,"Wheat","Single contract","CBOT",2012,6.703785,NA,NA,4.17,2.94,0.52,NA,7.223785,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77,"U.S. dollars per bushel"
2010-08-26,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2010,5.871791,5.1,"8/12/2010",4.17,2.94,0.52,NA,6.391791,0,5.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-08-26,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2011,6.46023,NA,NA,4.17,2.94,0.52,NA,6.98023,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-09-02,"Corn","Single contract","CBOT",2009,3.547346,3.55,"8/12/2010",2.63,1.95,0.28,NA,3.827346,0,3.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,"U.S. dollars per bushel"
2010-09-02,"Corn","Single contract","CBOT",2010,4.340255,3.8,"8/12/2010",2.63,1.95,0.28,NA,4.620255,0,4.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,"U.S. dollars per bushel"
2010-09-02,"Corn","Single contract","CBOT",2011,4.35504,NA,NA,2.63,1.95,0.28,NA,4.63504,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22,"U.S. dollars per bushel"
2010-09-02,"Soybeans","Single contract","CBOT",2009,9.593748,9.6,"8/12/2010",5.8,5,0.44,NA,10.033748,0,10.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59,"U.S. dollars per bushel"
2010-09-02,"Soybeans","Single contract","CBOT",2010,9.755955,9.25,"8/12/2010",6,5,0.44,NA,10.195955,0,9.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,"U.S. dollars per bushel"
2010-09-02,"Soybeans","Single contract","CBOT",2011,9.652495,NA,NA,6,5,0.44,NA,10.092495,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,"U.S. dollars per bushel"
2010-09-02,"Wheat","Single contract","CBOT",2010,6.012986,5.1,"8/12/2010",4.17,2.94,0.52,NA,6.532986,0,5.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-09-02,"Wheat","Single contract","CBOT",2011,6.960819,NA,NA,4.17,2.94,0.52,NA,7.480819,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-09-02,"Wheat","Single contract","CBOT",2012,6.932493,NA,NA,4.17,2.94,0.52,NA,7.452493,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77,"U.S. dollars per bushel"
2010-09-02,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2010,5.874172,5.1,"8/12/2010",4.17,2.94,0.52,NA,6.394172,0,5.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-09-02,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2011,6.624597,NA,NA,4.17,2.94,0.52,NA,7.144597,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-09-09,"Corn","Single contract","CBOT",2009,3.547346,3.55,"8/12/2010",2.63,1.95,0.28,NA,3.827346,0,3.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,"U.S. dollars per bushel"
2010-09-09,"Corn","Single contract","CBOT",2010,4.546028,3.8,"8/12/2010",2.63,1.95,0.28,NA,4.826028,0,4.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,"U.S. dollars per bushel"
2010-09-09,"Corn","Single contract","CBOT",2011,4.389724,NA,NA,2.63,1.95,0.28,NA,4.669724,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22,"U.S. dollars per bushel"
2010-09-09,"Soybeans","Single contract","CBOT",2009,9.593748,9.6,"8/12/2010",5.8,5,0.44,NA,10.033748,0,10.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59,"U.S. dollars per bushel"
2010-09-09,"Soybeans","Single contract","CBOT",2010,10.108747,9.25,"8/12/2010",6,5,0.44,NA,10.548747,0,9.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,"U.S. dollars per bushel"
2010-09-09,"Soybeans","Single contract","CBOT",2011,9.868323,NA,NA,6,5,0.44,NA,10.308323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,"U.S. dollars per bushel"
2010-09-09,"Wheat","Single contract","CBOT",2010,6.160558,5.1,"8/12/2010",4.17,2.94,0.52,NA,6.680558,0,5.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-09-09,"Wheat","Single contract","CBOT",2011,7.197102,NA,NA,4.17,2.94,0.52,NA,7.717102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-09-09,"Wheat","Single contract","CBOT",2012,7.144623,NA,NA,4.17,2.94,0.52,NA,7.664623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77,"U.S. dollars per bushel"
2010-09-09,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2010,6.019155,5.1,"8/12/2010",4.17,2.94,0.52,NA,6.539155,0,5.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-09-09,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2011,6.832574,NA,NA,4.17,2.94,0.52,NA,7.352574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-09-16,"Corn","Single contract","CBOT",2009,3.547346,3.55,"9/10/2010",2.63,1.95,0.28,NA,3.827346,0,3.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,"U.S. dollars per bushel"
2010-09-16,"Corn","Single contract","CBOT",2010,4.790186,4.4,"9/10/2010",2.63,1.95,0.28,NA,5.070186,0,4.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,"U.S. dollars per bushel"
2010-09-16,"Corn","Single contract","CBOT",2011,4.529964,NA,NA,2.63,1.95,0.28,NA,4.809964,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22,"U.S. dollars per bushel"
2010-09-16,"Soybeans","Single contract","CBOT",2009,9.593748,9.6,"9/10/2010",5.8,5,0.44,NA,10.033748,0,10.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59,"U.S. dollars per bushel"
2010-09-16,"Soybeans","Single contract","CBOT",2010,10.027527,9.9,"9/10/2010",6,5,0.44,NA,10.467527,0,10.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,"U.S. dollars per bushel"
2010-09-16,"Soybeans","Single contract","CBOT",2011,9.863323,NA,NA,6,5,0.44,NA,10.303323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,"U.S. dollars per bushel"
2010-09-16,"Wheat","Single contract","CBOT",2010,6.07694,5.3,"9/10/2010",4.17,2.94,0.52,NA,6.59694,0,5.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-09-16,"Wheat","Single contract","CBOT",2011,7.145875,NA,NA,4.17,2.94,0.52,NA,7.665875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-09-16,"Wheat","Single contract","CBOT",2012,7.137653,NA,NA,4.17,2.94,0.52,NA,7.657653,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77,"U.S. dollars per bushel"
2010-09-16,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2010,5.973352,5.3,"9/10/2010",4.17,2.94,0.52,NA,6.493352,0,5.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-09-16,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2011,6.809225,NA,NA,4.17,2.94,0.52,NA,7.329225,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-09-23,"Corn","Single contract","CBOT",2009,3.547346,3.55,"9/10/2010",2.63,1.95,0.28,NA,3.827346,0,3.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,"U.S. dollars per bushel"
2010-09-23,"Corn","Single contract","CBOT",2010,4.830247,4.4,"9/10/2010",2.63,1.95,0.28,NA,5.110247,0,4.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,"U.S. dollars per bushel"
2010-09-23,"Corn","Single contract","CBOT",2011,4.563808,NA,NA,2.63,1.95,0.28,NA,4.843808,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22,"U.S. dollars per bushel"
2010-09-23,"Soybeans","Single contract","CBOT",2009,9.593748,9.6,"9/10/2010",5.8,5,0.44,NA,10.033748,0,10.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59,"U.S. dollars per bushel"
2010-09-23,"Soybeans","Single contract","CBOT",2010,10.592306,9.9,"9/10/2010",6,5,0.44,NA,11.032306,0,10.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,"U.S. dollars per bushel"
2010-09-23,"Soybeans","Single contract","CBOT",2011,10.348255,NA,NA,6,5,0.44,NA,10.788255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,"U.S. dollars per bushel"
2010-09-23,"Wheat","Single contract","CBOT",2010,5.965879,5.3,"9/10/2010",4.17,2.94,0.52,NA,6.485879,0,5.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-09-23,"Wheat","Single contract","CBOT",2011,7.16531,NA,NA,4.17,2.94,0.52,NA,7.68531,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-09-23,"Wheat","Single contract","CBOT",2012,7.186069,NA,NA,4.17,2.94,0.52,NA,7.706069,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77,"U.S. dollars per bushel"
2010-09-23,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2010,5.905218,5.3,"9/10/2010",4.17,2.94,0.52,NA,6.425218,0,5.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-09-23,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2011,6.865412,NA,NA,4.17,2.94,0.52,NA,7.385412,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-09-30,"Corn","Single contract","CBOT",2010,4.711643,4.4,"9/10/2010",2.63,1.95,0.28,NA,4.991643,0,4.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,"U.S. dollars per bushel"
2010-09-30,"Corn","Single contract","CBOT",2011,4.557662,NA,NA,2.63,1.95,0.28,NA,4.837662,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22,"U.S. dollars per bushel"
2010-09-30,"Soybeans","Single contract","CBOT",2010,10.630871,9.9,"9/10/2010",6,5,0.44,NA,11.070871,0,10.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,"U.S. dollars per bushel"
2010-09-30,"Soybeans","Single contract","CBOT",2011,10.389019,NA,NA,6,5,0.44,NA,10.829019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,"U.S. dollars per bushel"
2010-09-30,"Wheat","Single contract","CBOT",2010,5.805173,5.3,"9/10/2010",4.17,2.94,0.52,NA,6.325173,0,5.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-09-30,"Wheat","Single contract","CBOT",2011,7.047919,NA,NA,4.17,2.94,0.52,NA,7.567919,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-09-30,"Wheat","Single contract","CBOT",2012,7.162376,NA,NA,4.17,2.94,0.52,NA,7.682376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77,"U.S. dollars per bushel"
2010-09-30,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2010,5.719799,5.3,"9/10/2010",4.17,2.94,0.52,NA,6.239799,0,5.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-09-30,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2011,6.719695,NA,NA,4.17,2.94,0.52,NA,7.239695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-10-07,"Corn","Single contract","CBOT",2010,4.707899,4.4,"9/10/2010",2.63,1.95,0.28,NA,4.987899,0,4.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,"U.S. dollars per bushel"
2010-10-07,"Corn","Single contract","CBOT",2011,4.556286,NA,NA,2.63,1.95,0.28,NA,4.836286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22,"U.S. dollars per bushel"
2010-10-07,"Soybeans","Single contract","CBOT",2010,10.273881,9.9,"9/10/2010",6,5,0.44,NA,10.713881,0,10.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,"U.S. dollars per bushel"
2010-10-07,"Soybeans","Single contract","CBOT",2011,10.17534,NA,NA,6,5,0.44,NA,10.61534,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,"U.S. dollars per bushel"
2010-10-07,"Wheat","Single contract","CBOT",2010,5.750768,5.3,"9/10/2010",4.17,2.94,0.52,NA,6.270768,0,5.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-10-07,"Wheat","Single contract","CBOT",2011,7.047996,NA,NA,4.17,2.94,0.52,NA,7.567996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-10-07,"Wheat","Single contract","CBOT",2012,7.158072,NA,NA,4.17,2.94,0.52,NA,7.678072,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77,"U.S. dollars per bushel"
2010-10-07,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2010,5.672113,5.3,"9/10/2010",4.17,2.94,0.52,NA,6.192113,0,5.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"U.S. dollars per bushel"
2010-10-07,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2011,6.715771,NA,NA,4.17,2.94,0.52,NA,7.235771,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,"U.S. dollars per bushel"
2010-10-14,"Corn","Single contract","CBOT",2010,5.33389,5,"10/8/2010",2.63,1.95,0.28,NA,5.61389,0,5.28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,"U.S. dollars per bushel"
2010-10-14,"Corn","Single contract","CBOT",2011,4.905781,NA,NA,2.63,1.95,0.28,NA,5.185781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22,"U.S. dollars per bushel"
2010-10-14,"Soybeans","Single contract","CBOT",2010,11.407471,10.75,"10/8/2010",6,5,0.44,NA,11.847471,0,11.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,"U.S. dollars per bushel"
